Gene Symbol	UCSC ID	UniGene ID	UniProt Accession	UniProt Entry Name	UniProt Info	UniProt Protein Name	UniSTS ID	
PCYB_006510	-	-	K6VKD2	K6VKD2_9APIC	K6VKD2_9APIC [Acc: K6VKD2] [Seq_length: 85] [PI: 4.46] [Weight: 9129.96] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=CYIR protein {ECO:0000313|EMBL:GAB69902.1}; Flags: Fragment;]		-	
PCYB_006760	-	-	K6VKF9	K6VKF9_9APIC	K6VKF9_9APIC [Acc: K6VKF9] [Seq_length: 110] [PI: 4.53] [Weight: 13461.91] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69927.1}; Flags: Fragment;]		-	
PCYB_006800	-	-	K6UFD9	K6UFD9_9APIC	K6UFD9_9APIC [Acc: K6UFD9] [Seq_length: 234] [PI: 6.01] [Weight: 27552.2] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69931.1};]		-	
PCYB_006910	-	-	K6VKH4	K6VKH4_9APIC	K6VKH4_9APIC [Acc: K6VKH4] [Seq_length: 179] [PI: 5.08] [Weight: 20823.37] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=CYIR protein {ECO:0000313|EMBL:GAB69942.1};]		-	
PCYB_006970	-	-	K6UNZ6	K6UNZ6_9APIC	K6UNZ6_9APIC [Acc: K6UNZ6] [Seq_length: 275] [PI: 7.12] [Weight: 32221.98] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=CYIR protein {ECO:0000313|EMBL:GAB69948.1}; Flags: Fragment;]		-	
PCYB_007000	-	-	K6UFE3	K6UFE3_9APIC	K6UFE3_9APIC [Acc: K6UFE3] [Seq_length: 311] [PI: 6.18] [Weight: 36321.06] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69951.1};]		-	
PCYB_007210	-	-	K6VKK5	K6VKK5_9APIC	K6VKK5_9APIC [Acc: K6VKK5] [Seq_length: 115] [PI: 9.49] [Weight: 14079.25] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69972.1}; Flags: Fragment;]		-	
PCYB_007250	-	-	K6UFE8	K6UFE8_9APIC	K6UFE8_9APIC [Acc: K6UFE8] [Seq_length: 262] [PI: 8.01] [Weight: 31248.8] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69976.1}; Flags: Fragment;]		-	
PCYB_007400	-	-	K6UFF1	K6UFF1_9APIC	K6UFF1_9APIC [Acc: K6UFF1] [Seq_length: 272] [PI: 6.06] [Weight: 31773.67] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69991.1};]		-	
PCYB_007460	-	-	K6VKP8	K6VKP8_9APIC	K6VKP8_9APIC [Acc: K6VKP8] [Seq_length: 301] [PI: 6.65] [Weight: 35030.3] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69997.1};]		-	
PCYB_007530	-	-	K6V102	K6V102_9APIC	K6V102_9APIC [Acc: K6V102] [Seq_length: 195] [PI: 6.53] [Weight: 23103.92] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=CYIR protein {ECO:0000313|EMBL:GAB70004.1}; Flags: Fragment;]		-	
PCYB_007630	-	-	K6V110	K6V110_9APIC	K6V110_9APIC [Acc: K6V110] [Seq_length: 267] [PI: 8.4] [Weight: 31712.71] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB70014.1}; Flags: Fragment;]		-	
PCYB_007930	-	-	K6V130	K6V130_9APIC	K6V130_9APIC [Acc: K6V130] [Seq_length: 194] [PI: 9] [Weight: 23253.65] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB70044.1}; Flags: Fragment;]		-	
PCYB_007950	-	-	K6UFG2	K6UFG2_9APIC	K6UFG2_9APIC [Acc: K6UFG2] [Seq_length: 296] [PI: 8.19] [Weight: 35019.84] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB70046.1}; Flags: Fragment;]		-	
PCYB_008010	-	-	K6VKT8	K6VKT8_9APIC	K6VKT8_9APIC [Acc: K6VKT8] [Seq_length: 256] [PI: 7.99] [Weight: 30322.53] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB70052.1};]		-	
PCYB_008060	-	-	K6VKU1	K6VKU1_9APIC	K6VKU1_9APIC [Acc: K6VKU1] [Seq_length: 274] [PI: 8.55] [Weight: 32179.23] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=CYIR protein {ECO:0000313|EMBL:GAB70057.1}; Flags: Fragment;]		-	
PVX_003485	-	-	A5KBF9	A5KBF9_PLAVS	A5KBF9_PLAVS [Acc: A5KBF9] [Seq_length: 329] [PI: 6.47] [Weight: 38586.43] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4, putative {ECO:0000313|EMBL:EDL43209.1};]		-	
PVX_004520	-	-	A5KDR1	A5KDR1_PLAVS	A5KDR1_PLAVS [Acc: A5KDR1] [Seq_length: 363] [PI: 8.73] [Weight: 42492.79] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4, putative {ECO:0000313|EMBL:EDL42357.1};]		-	
PVX_004525	-	-	A5KDR2	A5KDR2_PLAVS	A5KDR2_PLAVS [Acc: A5KDR2] [Seq_length: 353] [PI: 7.46] [Weight: 40983.86] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir16/32-related {ECO:0000313|EMBL:EDL42358.1};]		-	
PVX_005580	-	-	A5KCU2	A5KCU2_PLAVS	A5KCU2_PLAVS [Acc: A5KCU2] [Seq_length: 297] [PI: 6.09] [Weight: 34550.89] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4, putative {ECO:0000313|EMBL:EDL42830.1};]		-	
PVX_006580	-	-	A5KD49	A5KD49_PLAVS	A5KD49_PLAVS [Acc: A5KD49] [Seq_length: 351] [PI: 7.02] [Weight: 40860.81] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir14, putative {ECO:0000313|EMBL:EDL42720.1};]		-	
PVX_009090	-	-	A5KD32	A5KD32_PLAVS	A5KD32_PLAVS [Acc: A5KD32] [Seq_length: 337] [PI: 6.27] [Weight: 39387.63] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir14-like {ECO:0000313|EMBL:EDL42737.1};]		-	
PVX_010610	-	-	A5KD02	A5KD02_PLAVS	A5KD02_PLAVS [Acc: A5KD02] [Seq_length: 315] [PI: 6.37] [Weight: 36864.31] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir14, putative {ECO:0000313|EMBL:EDL42768.1};]		-	
PVX_016140	-	-	A5KD50	A5KD50_PLAVS	A5KD50_PLAVS [Acc: A5KD50] [Seq_length: 324] [PI: 7.04] [Weight: 37726.17] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4, putative {ECO:0000313|EMBL:EDL42719.1};]		-	
PVX_021680	-	-	A5KD30	A5KD30_PLAVS	A5KD30_PLAVS [Acc: A5KD30] [Seq_length: 355] [PI: 7.05] [Weight: 40208.08] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4, putative {ECO:0000313|EMBL:EDL42738.1};]		-	
PVX_026190	-	-	A5KD97	A5KD97_PLAVS	A5KD97_PLAVS [Acc: A5KD97] [Seq_length: 353] [PI: 5.81] [Weight: 40945.63] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir14, putative {ECO:0000313|EMBL:EDL42672.1};]		-	
PVX_027690	-	-	A5KD87	A5KD87_PLAVS	A5KD87_PLAVS [Acc: A5KD87] [Seq_length: 315] [PI: 6.82] [Weight: 36822.97] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir16, putative {ECO:0000313|EMBL:EDL42682.1};]		-	
PVX_028190	-	-	A5KD89	A5KD89_PLAVS	A5KD89_PLAVS [Acc: A5KD89] [Seq_length: 284] [PI: 5.42] [Weight: 32991.85] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4, putative {ECO:0000313|EMBL:EDL42680.1};]		-	
PVX_029190	-	-	A5KD66	A5KD66_PLAVS	A5KD66_PLAVS [Acc: A5KD66] [Seq_length: 335] [PI: 6.36] [Weight: 39319.14] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir14, putative {ECO:0000313|EMBL:EDL42703.1};]		-	
PVX_030190	-	-	A5KDB3	A5KDB3_PLAVS	A5KDB3_PLAVS [Acc: A5KDB3] [Seq_length: 325] [PI: 7.62] [Weight: 37743.21] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir14, truncated, putative {ECO:0000313|EMBL:EDL42656.1}; Flags: Fragment;]		-	
PVX_050190	-	-	A5KDD1	A5KDD1_PLAVS	A5KDD1_PLAVS [Acc: A5KDD1] [Seq_length: 340] [PI: 7.49] [Weight: 39154] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4, putative {ECO:0000313|EMBL:EDL42638.1};]		-	
PVX_051690	-	-	A5KDF4	A5KDF4_PLAVS	A5KDF4_PLAVS [Acc: A5KDF4] [Seq_length: 334] [PI: 6.45] [Weight: 38393.82] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir32, putative {ECO:0000313|EMBL:EDL42615.1};]		-	
PVX_052190	-	-	-	-	-	-	-	
PVX_061190	-	-	A5KD69	A5KD69_PLAVS	A5KD69_PLAVS [Acc: A5KD69] [Seq_length: 342] [PI: 7.07] [Weight: 39587.24] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir32, putative {ECO:0000313|EMBL:EDL42700.1};]		-	
PVX_072690	-	-	A5KDD8	A5KDD8_PLAVS	A5KDD8_PLAVS [Acc: A5KDD8] [Seq_length: 324] [PI: 5.41] [Weight: 37188.47] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4/14-related {ECO:0000313|EMBL:EDL42631.1};]		-	
PVX_076695	-	-	A5KDC6	A5KDC6_PLAVS	A5KDC6_PLAVS [Acc: A5KDC6] [Seq_length: 325] [PI: 6.46] [Weight: 37744.13] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir14/32-related {ECO:0000313|EMBL:EDL42643.1};]		-	
PVX_088798	-	-	-	-	-	-	-	
PVX_095990	-	-	-	-	-	-	-	
PVX_095995	-	-	A5KC12	A5KC12_PLAVS	A5KC12_PLAVS [Acc: A5KC12] [Seq_length: 315] [PI: 6.05] [Weight: 36557.92] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir16/32-related {ECO:0000313|EMBL:EDL43030.1};]		-	
PVX_096000	-	-	A5KC13	A5KC13_PLAVS	A5KC13_PLAVS [Acc: A5KC13] [Seq_length: 353] [PI: 7.47] [Weight: 41070.25] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4, putative {ECO:0000313|EMBL:EDL43031.1};]		-	
PVX_102125	-	-	A5KCY3	A5KCY3_PLAVS	A5KCY3_PLAVS [Acc: A5KCY3] [Seq_length: 153] [PI: 8.7] [Weight: 18609.09] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir32, truncated, putative {ECO:0000313|EMBL:EDL42785.1}; Flags: Fragment;]		-	
PVX_103665	-	-	A5KCV0	A5KCV0_PLAVS	A5KCV0_PLAVS [Acc: A5KCV0] [Seq_length: 290] [PI: 6.12] [Weight: 33920.01] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4/32-like {ECO:0000313|EMBL:EDL42818.1};]		-	
PVX_104185	-	-	A5KCU7	A5KCU7_PLAVS	A5KCU7_PLAVS [Acc: A5KCU7] [Seq_length: 288] [PI: 8.25] [Weight: 34312.57] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir16-related {ECO:0000313|EMBL:EDL42822.1};]		-	
PVX_105700	-	-	A5KCX6	A5KCX6_PLAVS	A5KCX6_PLAVS [Acc: A5KCX6] [Seq_length: 340] [PI: 8.21] [Weight: 39326.31] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir32/4, putative {ECO:0000313|EMBL:EDL42791.1};]		-	
PVX_127260	-	-	A5KDG2	A5KDG2_PLAVS	A5KDG2_PLAVS [Acc: A5KDG2] [Seq_length: 210] [PI: 8.41] [Weight: 25493.09] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir16, putative, truncated {ECO:0000313|EMBL:EDL42607.1}; Flags: Fragment;]		-	
PVX_149260	-	-	A5KDG5	A5KDG5_PLAVS	A5KDG5_PLAVS [Acc: A5KDG5] [Seq_length: 270] [PI: 5.5] [Weight: 31361.07] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir14, truncated, putative {ECO:0000313|EMBL:EDL42604.1}; Flags: Fragment;]		-	
PVX_159260	-	-	-	-	-	-	-	
PVX_169270	-	-	A5KD48	A5KD48_PLAVS	A5KD48_PLAVS [Acc: A5KD48] [Seq_length: 346] [PI: 6.14] [Weight: 40265.36] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir14, putative {ECO:0000313|EMBL:EDL42721.1};]		-	
PVX_175270	-	-	A5KDG0	A5KDG0_PLAVS	A5KDG0_PLAVS [Acc: A5KDG0] [Seq_length: 332] [PI: 8.39] [Weight: 38297.29] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir14, truncated, putative {ECO:0000313|EMBL:EDL42609.1}; Flags: Fragment;]		-	
PVX_179275	-	-	-	-	-	-	-	
PVX_184285	-	-	A5KCZ2	A5KCZ2_PLAVS	A5KCZ2_PLAVS [Acc: A5KCZ2] [Seq_length: 348] [PI: 8.16] [Weight: 40069.8] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Variable surface protein Vir4, putative {ECO:0000313|EMBL:EDL42777.1};]		-	
PBANKA_0007801	-	-	-	-	-	-	-	
PBANKA_0100021	-	-	-	-	-	-	-	
PBANKA_0112600	-	-	-	-	-	-	-	
PBANKA_0112641	-	-	-	-	-	-	-	
PBANKA_0200700	-	-	-	-	-	-	-	
PBANKA_0201000	-	-	-	-	-	-	-	
PBANKA_0215800	-	-	-	-	-	-	-	
PBANKA_0316921	-	-	-	-	-	-	-	
PBANKA_0317021	-	-	-	-	-	-	-	
PBANKA_0500600	-	-	-	-	-	-	-	
PBANKA_0500741	-	-	-	-	-	-	-	
PBANKA_0600061	-	-	-	-	-	-	-	
PBANKA_0700400	-	-	-	-	-	-	-	
PBANKA_0722600	-	-	-	-	-	-	-	
PBANKA_0722801	-	-	-	-	-	-	-	
PBANKA_0722941	-	-	-	-	-	-	-	
PBANKA_0836941	-	-	-	-	-	-	-	
PBANKA_1000041	-	-	-	-	-	-	-	
PBANKA_1000071	-	-	-	-	-	-	-	
PBANKA_1040521	-	-	-	-	-	-	-	
PBANKA_1100441	-	-	-	-	-	-	-	
PBANKA_1146600	-	-	-	-	-	-	-	
PBANKA_1200041	-	-	-	-	-	-	-	
PBANKA_1200096	-	-	-	-	-	-	-	
PBANKA_1245920	-	-	-	-	-	-	-	
PBANKA_1246200	-	-	-	-	-	-	-	
PBANKA_1246600	-	-	-	-	-	-	-	
PBANKA_1246961	-	-	-	-	-	-	-	
PBANKA_1300031	-	-	-	-	-	-	-	
PBANKA_1300041	-	-	-	-	-	-	-	
PBANKA_1300096	-	-	-	-	-	-	-	
PBANKA_1400400	-	-	-	-	-	-	-	
PBANKA_1465400	-	-	-	-	-	-	-	
PCHAS_0113200	-	-	-	-	-	-	-	
PCHAS_0302300	-	-	-	-	-	-	-	
PCHAS_0318800	-	-	-	-	-	-	-	
PCHAS_0400700	-	-	-	-	-	-	-	
PCHAS_0401300	-	-	-	-	-	-	-	
PCHAS_0601900	-	-	-	-	-	-	-	
PCHAS_0800031	-	-	-	-	-	-	-	
PCHAS_1001000	-	-	-	-	-	-	-	
PCHAS_1041200	-	-	-	-	-	-	-	
PCHAS_1247100	-	-	-	-	-	-	-	
PCHAS_1303100	-	-	-	-	-	-	-	
PCHAS_1303400	-	-	-	-	-	-	-	
PCHAS_1370400	-	-	-	-	-	-	-	
PCHAS_1371000	-	-	-	-	-	-	-	
PCHAS_1467400	-	-	-	-	-	-	-	
PCHAS_1467550	-	-	-	-	-	-	-	
PYYM_0008600	-	-	-	-	-	-	-	
PYYM_0013200	-	-	-	-	-	-	-	
PYYM_0016300	-	-	-	-	-	-	-	
PYYM_0019300	-	-	-	-	-	-	-	
PYYM_0019400	-	-	-	-	-	-	-	
PYYM_0019900	-	-	-	-	-	-	-	
PYYM_0100300	-	-	-	-	-	-	-	
PYYM_0100500	-	-	-	-	-	-	-	
PYYM_0100600	-	-	-	-	-	-	-	
PYYM_0113600	-	-	-	-	-	-	-	
PYYM_0115800	-	-	-	-	-	-	-	
PYYM_0201300	-	-	-	-	-	-	-	
PYYM_0202000	-	-	-	-	-	-	-	
PYYM_0218300	-	-	-	-	-	-	-	
PYYM_0300700	-	-	-	-	-	-	-	
PYYM_0402400	-	-	-	-	-	-	-	
PYYM_0421600	-	-	-	-	-	-	-	
PYYM_0526000	-	-	-	-	-	-	-	
PYYM_0700200	-	-	-	-	-	-	-	
PYYM_0722900	-	-	-	-	-	-	-	
PYYM_0801000	-	-	-	-	-	-	-	
PYYM_0802000	-	-	-	-	-	-	-	
PYYM_0900400	-	-	-	-	-	-	-	
PYYM_0900800	-	-	-	-	-	-	-	
PYYM_0901500	-	-	-	-	-	-	-	
PYYM_0946000	-	-	-	-	-	-	-	
PYYM_0946900	-	-	-	-	-	-	-	
PYYM_1044100	-	-	-	-	-	-	-	
PYYM_1100600	-	-	-	-	-	-	-	
PYYM_1102600	-	-	-	-	-	-	-	
PYYM_1149900	-	-	-	-	-	-	-	
PYYM_1200700	-	-	-	-	-	-	-	
PYYM_1202900	-	-	-	-	-	-	-	
PYYM_1300100	-	-	-	-	-	-	-	
PYYM_1368400	-	-	-	-	-	-	-	
PYYM_1469200	-	-	-	-	-	-	-	
PBANKA_0201250	-	-	-	-	-	-	-	
PBANKA_0317181	-	-	-	-	-	-	-	
PCHAS_0100400	-	-	-	-	-	-	-	
PCHAS_0113300	-	-	-	-	-	-	-	
PCHAS_0114800	-	-	-	-	-	-	-	
PCHAS_0114900	-	-	-	-	-	-	-	
PCHAS_0200035	-	-	-	-	-	-	-	
PCHAS_0200055	-	-	-	-	-	-	-	
PCHAS_0213821	-	-	-	-	-	-	-	
PCHAS_0300700	-	-	-	-	-	-	-	
PCHAS_0301400	-	-	-	-	-	-	-	
PCHAS_0301600	-	-	-	-	-	-	-	
PCHAS_0301700	-	-	-	-	-	-	-	
PCHAS_0301900	-	-	-	-	-	-	-	
PCHAS_0302000	-	-	-	-	-	-	-	
PCHAS_0319400	-	-	-	-	-	-	-	
PCHAS_0400600	-	-	-	-	-	-	-	
PCHAS_0400800	-	-	-	-	-	-	-	
PCHAS_0419500	-	-	-	-	-	-	-	
PCHAS_0419700	-	-	-	-	-	-	-	
PCHAS_0419800	-	-	-	-	-	-	-	
PCHAS_0419900	-	-	-	-	-	-	-	
PCHAS_0420000	-	-	-	-	-	-	-	
PCHAS_0420100	-	-	-	-	-	-	-	
PCHAS_0420200	-	-	-	-	-	-	-	
PCHAS_0420700	-	-	-	-	-	-	-	
PCHAS_0500400	-	-	-	-	-	-	-	
PCHAS_0600700	-	-	-	-	-	-	-	
PCHAS_0600800	-	-	-	-	-	-	-	
PCHAS_0600900	-	-	-	-	-	-	-	
PCHAS_0601000	-	-	-	-	-	-	-	
PCHAS_0601100	-	-	-	-	-	-	-	
PCHAS_0601300	-	-	-	-	-	-	-	
PCHAS_0601600	-	-	-	-	-	-	-	
PCHAS_0602000	-	-	-	-	-	-	-	
PCHAS_0626200	-	-	-	-	-	-	-	
PCHAS_0626400	-	-	-	-	-	-	-	
PCHAS_0626500	-	-	-	-	-	-	-	
PCHAS_0626600	-	-	-	-	-	-	-	
PCHAS_0626800	-	-	-	-	-	-	-	
PCHAS_0700400	-	-	-	-	-	-	-	
PCHAS_0700600	-	-	-	-	-	-	-	
PCHAS_0700700	-	-	-	-	-	-	-	
PCHAS_0701700	-	-	-	-	-	-	-	
PCHAS_0731300	-	-	-	-	-	-	-	
PCHAS_0731500	-	-	-	-	-	-	-	
PCHAS_0800025	-	-	-	-	-	-	-	
PCHAS_0800035	-	-	-	-	-	-	-	
PCHAS_0800055	-	-	-	-	-	-	-	
PCHAS_0836900	-	-	-	-	-	-	-	
PCHAS_0837200	-	-	-	-	-	-	-	
PCHAS_0837800	-	-	-	-	-	-	-	
PCHAS_0900021	-	-	-	-	-	-	-	
PCHAS_0900031	-	-	-	-	-	-	-	
PCHAS_0900100	-	-	-	-	-	-	-	
PCHAS_0900300	-	-	-	-	-	-	-	
PCHAS_1000600	-	-	-	-	-	-	-	
PCHAS_1001100	-	-	-	-	-	-	-	
PCHAS_1041100	-	-	-	-	-	-	-	
PCHAS_1042000	-	-	-	-	-	-	-	
PCHAS_1100300	-	-	-	-	-	-	-	
PCHAS_1146000	-	-	-	-	-	-	-	
PCHAS_1147000	-	-	-	-	-	-	-	
PCHAS_1147200	-	-	-	-	-	-	-	
PCHAS_1247000	-	-	-	-	-	-	-	
PCHAS_1248000	-	-	-	-	-	-	-	
PCHAS_1248300	-	-	-	-	-	-	-	
PCHAS_1300601	-	-	-	-	-	-	-	
PCHAS_1301700	-	-	-	-	-	-	-	
PCHAS_1302200	-	-	-	-	-	-	-	
PCHAS_1302800	-	-	-	-	-	-	-	
PCHAS_1303500	-	-	-	-	-	-	-	
PCHAS_1370300	-	-	-	-	-	-	-	
PCHAS_1370900	-	-	-	-	-	-	-	
PCHAS_1371100	-	-	-	-	-	-	-	
PCHAS_1401400	-	-	-	-	-	-	-	
PCHAS_1467700	-	-	-	-	-	-	-	
PCHAS_1467900	-	-	-	-	-	-	-	
PCHAS_1468600	-	-	-	-	-	-	-	
PYYM_0005500	-	-	-	-	-	-	-	
PYYM_0204350	-	-	-	-	-	-	-	
PYYM_1368000	-	-	-	-	-	-	-	
TGVEG_245500-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_312210-t26_1-p1	-	-	-	-	-	-	-	
PCYB_071020	-	-	K6UTZ2	K6UTZ2_9APIC	K6UTZ2_9APIC [Acc: K6UTZ2] [Seq_length: 113] [PI: 6.99] [Weight: 14033.82] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=VIR-like CYIR protein {ECO:0000313|EMBL:GAB65600.1};]		-	
PVX_125726	-	-	A5KCS4	A5KCS4_PLAVS	A5KCS4_PLAVS [Acc: A5KCS4] [Seq_length: 364] [PI: 6.34] [Weight: 42368.17] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL42841.1};]		-	
PmUG01_00010300.1-p1	-	-	-	-	-	-	-	
PmUG01_00012150.1-p1	-	-	-	-	-	-	-	
PmUG01_00012600.1-p1	-	-	-	-	-	-	-	
PmUG01_00016100.1-p1	-	-	-	-	-	-	-	
PmUG01_00017100.1-p1	-	-	-	-	-	-	-	
PmUG01_00017700.1-p1	-	-	-	-	-	-	-	
PmUG01_00020800.1-p1	-	-	-	-	-	-	-	
PmUG01_00031600.1-p1	-	-	-	-	-	-	-	
PmUG01_00034900.1-p1	-	-	-	-	-	-	-	
PmUG01_00035900.1-p1	-	-	-	-	-	-	-	
PmUG01_00037000.1-p1	-	-	-	-	-	-	-	
PmUG01_00037200.1-p1	-	-	-	-	-	-	-	
PmUG01_00039400.1-p1	-	-	-	-	-	-	-	
PmUG01_00040800.1-p1	-	-	-	-	-	-	-	
PmUG01_00044900.1-p1	-	-	-	-	-	-	-	
PmUG01_00045900.1-p1	-	-	-	-	-	-	-	
PmUG01_00048700.1-p1	-	-	-	-	-	-	-	
PmUG01_00052600.1-p1	-	-	-	-	-	-	-	
PmUG01_00053000.1-p1	-	-	-	-	-	-	-	
PmUG01_00055200.1-p1	-	-	-	-	-	-	-	
PmUG01_00056300.1-p1	-	-	-	-	-	-	-	
PmUG01_00057400.1-p1	-	-	-	-	-	-	-	
PmUG01_00058450.1-p1	-	-	-	-	-	-	-	
PmUG01_00059200.1-p1	-	-	-	-	-	-	-	
PmUG01_00062400.1-p1	-	-	-	-	-	-	-	
PmUG01_00066100.1-p1	-	-	-	-	-	-	-	
PmUG01_00066200.1-p1	-	-	-	-	-	-	-	
PmUG01_00066600.1-p1	-	-	-	-	-	-	-	
PmUG01_00073800.1-p1	-	-	-	-	-	-	-	
PmUG01_00075100.1-p1	-	-	-	-	-	-	-	
PmUG01_00078400.1-p1	-	-	-	-	-	-	-	
PmUG01_01011200.1-p1	-	-	-	-	-	-	-	
PmUG01_01012800.1-p1	-	-	-	-	-	-	-	
PmUG01_01031900.1-p1	-	-	-	-	-	-	-	
PmUG01_01032000.1-p1	-	-	-	-	-	-	-	
PmUG01_01032400.1-p1	-	-	-	-	-	-	-	
PmUG01_01034400.1-p1	-	-	-	-	-	-	-	
PmUG01_03011600.1-p1	-	-	-	-	-	-	-	
PmUG01_03033100.1-p1	-	-	-	-	-	-	-	
PmUG01_03035600.1-p1	-	-	-	-	-	-	-	
PmUG01_04011400.1-p1	-	-	-	-	-	-	-	
PmUG01_05012200.1-p1	-	-	-	-	-	-	-	
PmUG01_06026600.1-p1	-	-	-	-	-	-	-	
PmUG01_07012900.1-p1	-	-	-	-	-	-	-	
PmUG01_07048400.1-p1	-	-	-	-	-	-	-	
PmUG01_07048700.1-p1	-	-	-	-	-	-	-	
PmUG01_07051800.1-p1	-	-	-	-	-	-	-	
PmUG01_08054200.1-p1	-	-	-	-	-	-	-	
PmUG01_08054600.1-p1	-	-	-	-	-	-	-	
PmUG01_08056100.1-p1	-	-	-	-	-	-	-	
PmUG01_08061800.1-p1	-	-	-	-	-	-	-	
PmUG01_08062500.1-p1	-	-	-	-	-	-	-	
PmUG01_10010800.1-p1	-	-	-	-	-	-	-	
PmUG01_10050900.1-p1	-	-	-	-	-	-	-	
PmUG01_10051950.1-p1	-	-	-	-	-	-	-	
PmUG01_10052000.1-p1	-	-	-	-	-	-	-	
PmUG01_10052600.1-p1	-	-	-	-	-	-	-	
PmUG01_10053900.1-p1	-	-	-	-	-	-	-	
PmUG01_11012600.1-p1	-	-	-	-	-	-	-	
PmUG01_11012700.1-p1	-	-	-	-	-	-	-	
PmUG01_11014800.1-p1	-	-	-	-	-	-	-	
PmUG01_11062900.1-p1	-	-	-	-	-	-	-	
PmUG01_11063000.1-p1	-	-	-	-	-	-	-	
